,날짜,use_start_lng,use_start_lat,최저기온(°C),최고기온(°C),강수유무,주간/주말,대여자수
305,1217,127.256149,36.49357,-10.0,-3.0,0,0,7.79
1768,1217,127.271626,36.527208,-10.0,-3.0,0,0,0.7
2538,1217,127.25243,36.490872,-10.0,-3.0,0,0,1.74
3994,1217,127.253168,36.488107,-10.0,-3.0,0,0,0.78
312,1217,127.260933,36.504349,-10.0,-3.0,0,0,0.05
1803,1217,127.321039,36.493527,-10.0,-3.0,0,0,-3.64
277,1217,127.267443,36.504548,-10.0,-3.0,0,0,-3.62
2496,1217,127.275669,36.471963,-10.0,-3.0,0,0,0.05
1810,1217,127.287767,36.513758,-10.0,-3.0,0,0,-1.32
2454,1217,127.266879,36.503281,-10.0,-3.0,0,0,-3.54
242,1217,127.253187,36.475209,-10.0,-3.0,0,0,3.43
1544,1217,127.261377,36.50535,-10.0,-3.0,0,0,-5.95
4057,1217,127.272159,36.501506,-10.0,-3.0,0,0,-0.85
1845,1217,127.289038,36.47895,-10.0,-3.0,0,0,4.1
1775,1217,127.262608,36.491181,-10.0,-3.0,0,0,-1.04
4001,1217,127.260769,36.503985,-10.0,-3.0,0,0,-4.2
298,1217,127.256726,36.484572,-10.0,-3.0,0,0,0.89
2524,1217,127.250624,36.48579,-10.0,-3.0,0,0,2.86
1908,1217,127.250956,36.485164,-10.0,-3.0,0,0,0.13
1929,1217,127.240739,36.499051,-10.0,-3.0,0,0,-0.14
4141,1217,127.259114,36.517504,-10.0,-3.0,0,0,1.99
2447,1217,127.283304,36.486074,-10.0,-3.0,0,0,9.34
1852,1217,127.294376,36.483899,-10.0,-3.0,0,0,-0.84
2503,1217,127.274299,36.469017,-10.0,-3.0,0,0,4.63
4022,1217,127.256564,36.493558,-10.0,-3.0,0,0,-4.1
2391,1217,127.264281,36.487586,-10.0,-3.0,0,0,-0.35
284,1217,127.273492,36.505807,-10.0,-3.0,0,0,-1.66
2510,1217,127.25031,36.477601,-10.0,-3.0,0,0,4.83
4015,1217,127.261902,36.505376,-10.0,-3.0,0,0,-4.5
291,1217,127.26186,36.481461,-10.0,-3.0,0,0,-3.07
1789,1217,127.26128,36.494068,-10.0,-3.0,0,0,-0.37
2517,1217,127.262328,36.479133,-10.0,-3.0,0,0,1.61
4008,1217,127.258871,36.514066,-10.0,-3.0,0,0,2.73
1782,1217,127.24453,36.519017,-10.0,-3.0,0,0,1.58
1796,1217,127.325863,36.501811,-10.0,-3.0,0,0,0.18
2314,1217,127.26726,36.500524,-10.0,-3.0,0,0,-6.48
2608,1217,127.252239,36.501901,-10.0,-3.0,0,0,0.88
4169,1217,127.258063,36.503066,-10.0,-3.0,0,0,-0.86
3854,1217,127.24582,36.51333,-10.0,-3.0,0,0,0.29
452,1217,127.254439,36.479888,-10.0,-3.0,0,0,0.13
1635,1217,127.291021,36.479857,-10.0,-3.0,0,0,-0.07
368,1217,127.276958,36.50224,-10.0,-3.0,0,0,-0.4
3938,1217,127.268625,36.48151,-10.0,-3.0,0,0,-3.73
3931,1217,127.254865,36.474746,-10.0,-3.0,0,0,5.33
2734,1217,127.262309,36.50198,-10.0,-3.0,0,0,-2.3
2685,1217,127.299023,36.480826,-10.0,-3.0,0,0,0.32
3861,1217,127.251053,36.515796,-10.0,-3.0,0,0,4.07
473,1217,127.310056,36.49599,-10.0,-3.0,0,0,-1.71
333,1217,127.249746,36.494938,-10.0,-3.0,0,0,2.23
3882,1217,127.266847,36.512181,-10.0,-3.0,0,0,-3.27
2678,1217,127.275964,36.472159,-10.0,-3.0,0,0,0.05
1628,1217,127.277269,36.473942,-10.0,-3.0,0,0,2.74
3896,1217,127.269599,36.499517,-10.0,-3.0,0,0,3.76
2713,1217,127.301409,36.487204,-10.0,-3.0,0,0,0.87
2566,1217,127.229857,36.51448,-10.0,-3.0,0,0,0.61
3868,1217,127.257867,36.516062,-10.0,-3.0,0,0,0.57
389,1217,127.250099,36.485967,-10.0,-3.0,0,0,-1.28
438,1217,127.267595,36.506868,-10.0,-3.0,0,0,2.25
2699,1217,127.249401,36.493768,-10.0,-3.0,0,0,7.12
1600,1217,127.232544,36.499407,-10.0,-3.0,0,0,0.78
2706,1217,127.269095,36.481223,-10.0,-3.0,0,0,-2.64
445,1217,127.329186,36.49894,-10.0,-3.0,0,0,-2.0
2622,1217,127.249558,36.511749,-10.0,-3.0,0,0,2.07
1684,1217,127.27871,36.473434,-10.0,-3.0,0,0,0.48
1607,1217,127.256734,36.49024,-10.0,-3.0,0,0,13.18
3917,1217,127.299684,36.488752,-10.0,-3.0,0,0,1.24
3959,1217,127.263471,36.495997,-10.0,-3.0,0,0,16.24
375,1217,127.257465,36.486861,-10.0,-3.0,0,0,3.66
1670,1217,127.25981,36.488291,-10.0,-3.0,0,0,3.54
2615,1217,127.242248,36.511875,-10.0,-3.0,0,0,1.77
1593,1217,127.269763,36.499854,-10.0,-3.0,0,0,-4.81
2636,1217,127.262583,36.518269,-10.0,-3.0,0,0,0.58
1691,1217,127.246996,36.489914,-10.0,-3.0,0,0,1.34
1740,1217,127.301503,36.489072,-10.0,-3.0,0,0,0.01
466,1217,127.288709,36.4788,-10.0,-3.0,0,0,4.1
3980,1217,127.261558,36.481014,-10.0,-3.0,0,0,0.96
1726,1217,127.311827,36.497844,-10.0,-3.0,0,0,9.64
3889,1217,127.261898,36.508407,-10.0,-3.0,0,0,5.79
1565,1217,127.252272,36.494374,-10.0,-3.0,0,0,-1.44
1621,1217,127.252771,36.483513,-10.0,-3.0,0,0,3.85
3819,1217,127.239786,36.510795,-10.0,-3.0,0,0,0.77
319,1217,127.25878,36.514595,-10.0,-3.0,0,0,0.95
3966,1217,127.263429,36.506202,-10.0,-3.0,0,0,-2.73
2552,1217,127.236016,36.501136,-10.0,-3.0,0,0,0.56
2573,1217,127.230874,36.516825,-10.0,-3.0,0,0,1.66
3903,1217,127.243938,36.493015,-10.0,-3.0,0,0,1.31
2580,1217,127.251731,36.479975,-10.0,-3.0,0,0,0.69
3987,1217,127.256992,36.487081,-10.0,-3.0,0,0,2.89
340,1217,127.251715,36.504355,-10.0,-3.0,0,0,5.74
403,1217,127.31053,36.497748,-10.0,-3.0,0,0,-1.81
1887,1217,127.273195,36.470563,-10.0,-3.0,0,0,-0.63
1754,1217,127.301668,36.484908,-10.0,-3.0,0,0,2.93
417,1217,127.296809,36.610198,-10.0,-3.0,0,0,0.96
2657,1217,127.266978,36.510682,-10.0,-3.0,0,0,-1.22
3833,1217,127.249992,36.503494,-10.0,-3.0,0,0,1.66
1642,1217,127.303453,36.601647,-10.0,-3.0,0,0,0.78
3973,1217,127.266065,36.515344,-10.0,-3.0,0,0,2.23
1558,1217,127.261445,36.504057,-10.0,-3.0,0,0,-1.77
2748,1217,127.262081,36.480312,-10.0,-3.0,0,0,5.28
2755,1217,127.254928,36.484807,-10.0,-3.0,0,0,-0.81
1551,1217,127.240966,36.493701,-10.0,-3.0,0,0,-2.37
326,1217,127.251968,36.495781,-10.0,-3.0,0,0,4.04
3924,1217,127.250118,36.495699,-10.0,-3.0,0,0,0.96
2664,1217,127.256785,36.501591,-10.0,-3.0,0,0,0.22
2559,1217,127.237513,36.506158,-10.0,-3.0,0,0,0.21
410,1217,127.248994,36.493333,-10.0,-3.0,0,0,3.22
2741,1217,127.264262,36.519649,-10.0,-3.0,0,0,-1.11
1733,1217,127.284106,36.497816,-10.0,-3.0,0,0,3.03
424,1217,127.261514,36.504309,-10.0,-3.0,0,0,2.63
480,1217,127.269581,36.491393,-10.0,-3.0,0,0,0.48
1649,1217,127.288727,36.614142,-10.0,-3.0,0,0,4.19
1747,1217,127.267491,36.527971,-10.0,-3.0,0,0,1.21
1677,1217,127.245976,36.509827,-10.0,-3.0,0,0,2.58
2629,1217,127.250449,36.514286,-10.0,-3.0,0,0,0.55
382,1217,127.259576,36.513555,-10.0,-3.0,0,0,0.8
2258,1217,127.29728,36.594918,-10.0,-3.0,0,0,1.15
4218,1217,127.247185,36.466008,-10.0,-3.0,0,0,0.39
88,1217,127.248717,36.498982,-10.0,-3.0,0,0,-3.13
2041,1217,127.26414,36.510086,-10.0,-3.0,0,0,0.06
2265,1217,127.229371,36.512102,-10.0,-3.0,0,0,0.27
4211,1217,127.322189,36.498194,-10.0,-3.0,0,0,-0.53
95,1217,127.237998,36.504463,-10.0,-3.0,0,0,0.8
2034,1217,127.264529,36.513549,-10.0,-3.0,0,0,0.59
2006,1217,127.24898,36.511775,-10.0,-3.0,0,0,1.45
2272,1217,127.260966,36.497021,-10.0,-3.0,0,0,2.74
2027,1217,127.262992,36.515996,-10.0,-3.0,0,0,0.29
2279,1217,127.255734,36.478032,-10.0,-3.0,0,0,0.88
102,1217,127.231786,36.507032,-10.0,-3.0,0,0,-0.05
4197,1217,127.290782,36.594882,-10.0,-3.0,0,0,2.35
2020,1217,127.256407,36.518883,-10.0,-3.0,0,0,0.92
2048,1217,127.26201,36.504531,-10.0,-3.0,0,0,-1.19
81,1217,127.249278,36.494827,-10.0,-3.0,0,0,0.77
116,1217,127.232677,36.518663,-10.0,-3.0,0,0,1.29
2300,1217,127.262043,36.507427,-10.0,-3.0,0,0,-0.16
1985,1217,127.248263,36.50198,-10.0,-3.0,0,0,5.56
2321,1217,127.28319,36.477265,-10.0,-3.0,0,0,3.44
4183,1217,127.259974,36.515383,-10.0,-3.0,0,0,-0.4
137,1217,127.247137,36.499098,-10.0,-3.0,0,0,-2.44
2328,1217,127.245502,36.517797,-10.0,-3.0,0,0,1.61
4162,1217,127.264161,36.516144,-10.0,-3.0,0,0,4.46
144,1217,127.24989,36.504114,-10.0,-3.0,0,0,-1.34
2286,1217,127.245724,36.465209,-10.0,-3.0,0,0,1.09
1971,1217,127.239129,36.51541,-10.0,-3.0,0,0,3.12
4155,1217,127.249288,36.483121,-10.0,-3.0,0,0,-0.21
151,1217,127.250973,36.504884,-10.0,-3.0,0,0,0.03
1964,1217,127.237027,36.520219,-10.0,-3.0,0,0,1.74
2342,1217,127.317611,36.496058,-10.0,-3.0,0,0,0.48
4148,1217,127.260959,36.509331,-10.0,-3.0,0,0,5.63
1978,1217,127.241406,36.503886,-10.0,-3.0,0,0,0.41
1761,1217,127.256688,36.499785,-10.0,-3.0,0,0,5.09
2335,1217,127.266804,36.484644,-10.0,-3.0,0,0,-2.0
130,1217,127.239665,36.510333,-10.0,-3.0,0,0,-0.9
109,1217,127.233675,36.510748,-10.0,-3.0,0,0,0.12
2293,1217,127.233067,36.520986,-10.0,-3.0,0,0,2.4
2594,1217,127.243896,36.505023,-10.0,-3.0,0,0,1.6
1712,1217,127.252117,36.517449,-10.0,-3.0,0,0,1.84
431,1217,127.306808,36.496003,-10.0,-3.0,0,0,2.16
3875,1217,127.258868,36.513965,-10.0,-3.0,0,0,2.73
3952,1217,127.26228,36.484577,-10.0,-3.0,0,0,-0.93
3840,1217,127.250999,36.504626,-10.0,-3.0,0,0,-0.72
1656,1217,127.303835,36.481239,-10.0,-3.0,0,0,4.54
2587,1217,127.239969,36.508943,-10.0,-3.0,0,0,0.47
2650,1217,127.260707,36.512611,-10.0,-3.0,0,0,0.04
1719,1217,127.236325,36.500387,-10.0,-3.0,0,0,2.64
347,1217,127.260765,36.482946,-10.0,-3.0,0,0,3.94
1572,1217,127.25786,36.487143,-10.0,-3.0,0,0,1.73
2720,1217,127.303937,36.490897,-10.0,-3.0,0,0,-2.68
1586,1217,127.250018,36.508518,-10.0,-3.0,0,0,1.36
1698,1217,127.313054,36.497527,-10.0,-3.0,0,0,-0.47
354,1217,127.263175,36.489469,-10.0,-3.0,0,0,-4.97
396,1217,127.27964,36.47092,-10.0,-3.0,0,0,0.04
2727,1217,127.260151,36.497901,-10.0,-3.0,0,0,-2.56
1579,1217,127.244231,36.505287,-10.0,-3.0,0,0,0.65
4190,1217,127.267166,36.525831,-10.0,-3.0,0,0,0.2
4204,1217,127.258929,36.519525,-10.0,-3.0,0,0,1.84
2545,1217,127.243434,36.499395,-10.0,-3.0,0,0,-0.9
956,1217,127.257568,36.487754,-10.0,-3.0,0,0,2.5
2671,1217,127.244876,36.489645,-10.0,-3.0,0,0,-0.78
1663,1217,127.285131,36.475025,-10.0,-3.0,0,0,-0.35
361,1217,127.269628,36.496308,-10.0,-3.0,0,0,-1.22
2013,1217,127.250768,36.514231,-10.0,-3.0,0,0,-0.26
2601,1217,127.24873,36.502239,-10.0,-3.0,0,0,5.72
2643,1217,127.25874,36.514673,-10.0,-3.0,0,0,5.31
1614,1217,127.249936,36.503709,-10.0,-3.0,0,0,-0.76
3910,1217,127.285866,36.475092,-10.0,-3.0,0,0,2.08
1705,1217,127.282393,36.474437,-10.0,-3.0,0,0,3.87
3945,1217,127.302129,36.487293,-10.0,-3.0,0,0,-1.39
3847,1217,127.247866,36.511608,-10.0,-3.0,0,0,0.35
459,1217,127.260262,36.508541,-10.0,-3.0,0,0,-1.15
2692,1217,127.246459,36.494778,-10.0,-3.0,0,0,-1.9
4092,1217,127.269667,36.492533,-10.0,-3.0,0,0,9.0
2412,1217,127.320032,36.48552,-10.0,-3.0,0,0,1.95
1894,1217,127.252185,36.478211,-10.0,-3.0,0,0,-0.43
2930,1217,127.267736,36.500118,-10.0,-3.0,0,0,-4.52
529,1217,127.250582,36.481289,-10.0,-3.0,0,0,-1.12
2153,1217,127.251225,36.484847,-10.0,-3.0,0,0,1.78
3658,1217,127.261847,36.499833,-10.0,-3.0,0,0,-4.31
844,1217,127.244723,36.496255,-10.0,-3.0,0,0,6.46
1096,1217,127.258243,36.507789,-10.0,-3.0,0,0,3.61
3210,1217,127.244961,36.505519,-10.0,-3.0,0,0,5.07
3455,1217,127.256346,36.494621,-10.0,-3.0,0,0,10.27
851,1217,127.254081,36.492507,-10.0,-3.0,0,0,1.12
1089,1217,127.27699,36.47095,-10.0,-3.0,0,0,2.44
3217,1217,127.250042,36.500706,-10.0,-3.0,0,0,4.8
3448,1217,127.2592,36.485165,-10.0,-3.0,0,0,5.14
1082,1217,127.299956,36.485073,-10.0,-3.0,0,0,3.17
3224,1217,127.252735,36.501528,-10.0,-3.0,0,0,2.84
858,1217,127.297462,36.482212,-10.0,-3.0,0,0,1.44
2790,1217,127.259844,36.500817,-10.0,-3.0,0,0,13.54
3441,1217,127.272229,36.501324,-10.0,-3.0,0,0,-0.88
2804,1217,127.247303,36.504762,-10.0,-3.0,0,0,1.8
613,1217,127.255611,36.501082,-10.0,-3.0,0,0,5.18
1376,1217,127.24962,36.506615,-10.0,-3.0,0,0,-0.37
3770,1217,127.252411,36.493288,-10.0,-3.0,0,0,0.13
620,1217,127.286182,36.477736,-10.0,-3.0,0,0,-3.27
3798,1217,127.234014,36.510417,-10.0,-3.0,0,0,0.12
2895,1217,127.311014,36.5011,-10.0,-3.0,0,0,0.46
3686,1217,127.259176,36.484292,-10.0,-3.0,0,0,9.78
1474,1217,127.298353,36.482894,-10.0,-3.0,0,0,-1.12
3707,1217,127.295293,36.485517,-10.0,-3.0,0,0,-0.53
2923,1217,127.302517,36.48525,-10.0,-3.0,0,0,-0.88
508,1217,127.291523,36.591022,-10.0,-3.0,0,0,1.46
522,1217,127.298952,36.484544,-10.0,-3.0,0,0,3.3
1516,1217,127.304042,36.496106,-10.0,-3.0,0,0,-4.08
571,1217,127.24139,36.516053,-10.0,-3.0,0,0,1.57
1439,1217,127.2662,36.495258,-10.0,-3.0,0,0,-5.32
1383,1217,127.25001,36.509118,-10.0,-3.0,0,0,-1.0
543,1217,127.240604,36.517274,-10.0,-3.0,0,0,2.39
1075,1217,127.248062,36.485904,-10.0,-3.0,0,0,0.2
3231,1217,127.243538,36.512167,-10.0,-3.0,0,0,3.29
865,1217,127.265278,36.486225,-10.0,-3.0,0,0,-2.04
3483,1217,127.247528,36.490402,-10.0,-3.0,0,0,0.49
823,1217,127.269458,36.497987,-10.0,-3.0,0,0,6.34
1124,1217,127.299561,36.503421,-10.0,-3.0,0,0,3.23
3182,1217,127.229409,36.514352,-10.0,-3.0,0,0,1.05
3476,1217,127.249233,36.505187,-10.0,-3.0,0,0,5.51
1117,1217,127.274595,36.494794,-10.0,-3.0,0,0,6.14
3189,1217,127.231787,36.517593,-10.0,-3.0,0,0,1.29
830,1217,127.294162,36.483599,-10.0,-3.0,0,0,-3.56
3469,1217,127.283881,36.472979,-10.0,-3.0,0,0,0.55
1110,1217,127.259276,36.512653,-10.0,-3.0,0,0,7.06
3196,1217,127.237564,36.517281,-10.0,-3.0,0,0,2.33
1103,1217,127.262997,36.493776,-10.0,-3.0,0,0,-6.13
879,1217,127.256961,36.490977,-10.0,-3.0,0,0,19.38
1054,1217,127.263266,36.494596,-10.0,-3.0,0,0,-5.01
3252,1217,127.256521,36.516357,-10.0,-3.0,0,0,1.97
3175,1217,127.239389,36.507022,-10.0,-3.0,0,0,3.64
1131,1217,127.300345,36.485543,-10.0,-3.0,0,0,4.11
816,1217,127.271983,36.502563,-10.0,-3.0,0,0,3.21
3490,1217,127.289963,36.602844,-10.0,-3.0,0,0,2.42
1068,1217,127.292663,36.480504,-10.0,-3.0,0,0,1.01
3238,1217,127.252444,36.5114,-10.0,-3.0,0,0,-0.17
3434,1217,127.250539,36.511454,-10.0,-3.0,0,0,0.63
872,1217,127.304452,36.492532,-10.0,-3.0,0,0,-2.32
1061,1217,127.265907,36.506698,-10.0,-3.0,0,0,9.58
3245,1217,127.245395,36.516106,-10.0,-3.0,0,0,3.62
3462,1217,127.266949,36.494919,-10.0,-3.0,0,0,24.16
2783,1217,127.239875,36.499373,-10.0,-3.0,0,0,-1.21
3427,1217,127.241438,36.504368,-10.0,-3.0,0,0,0.18
837,1217,127.29061,36.477142,-10.0,-3.0,0,0,-1.2
3497,1217,127.245599,36.489613,-10.0,-3.0,0,0,-0.82
1145,1217,127.244675,36.487448,-10.0,-3.0,0,0,-0.16
3161,1217,127.244546,36.499254,-10.0,-3.0,0,0,-1.57
809,1217,127.261882,36.510627,-10.0,-3.0,0,0,2.39
1138,1217,127.301324,36.484498,-10.0,-3.0,0,0,1.8
3168,1217,127.239876,36.50235,-10.0,-3.0,0,0,3.08
3203,1217,127.240092,36.508769,-10.0,-3.0,0,0,0.47
998,1217,127.249799,36.504512,-10.0,-3.0,0,0,1.42
3735,1217,127.259123,36.476538,-10.0,-3.0,0,0,-2.13
1523,1217,127.257635,36.486579,-10.0,-3.0,0,0,3.51
2818,1217,127.263804,36.495494,-10.0,-3.0,0,0,4.87
2846,1217,127.244891,36.50313,-10.0,-3.0,0,0,1.68
1348,1217,127.23724,36.520021,-10.0,-3.0,0,0,1.58
641,1217,127.298603,36.489872,-10.0,-3.0,0,0,-0.76
1460,1217,127.244926,36.497532,-10.0,-3.0,0,0,2.41
3812,1217,127.239164,36.518155,-10.0,-3.0,0,0,1.18
2888,1217,127.262468,36.496818,-10.0,-3.0,0,0,-4.98
2951,1217,127.242839,36.525969,-10.0,-3.0,0,0,1.06
1418,1217,127.265962,36.514743,-10.0,-3.0,0,0,2.13
3749,1217,127.251107,36.483183,-10.0,-3.0,0,0,0.66
1537,1217,127.256158,36.494057,-10.0,-3.0,0,0,10.17
1355,1217,127.239155,36.516902,-10.0,-3.0,0,0,1.86
585,1217,127.282449,36.468474,-10.0,-3.0,0,0,4.11
550,1217,127.264689,36.487647,-10.0,-3.0,0,0,2.73
557,1217,127.256584,36.492734,-10.0,-3.0,0,0,0.81
2902,1217,127.287455,36.479679,-10.0,-3.0,0,0,-5.82
3665,1217,127.323865,36.497535,-10.0,-3.0,0,0,-1.84
3742,1217,127.253419,36.481052,-10.0,-3.0,0,0,2.48
627,1217,127.298771,36.483134,-10.0,-3.0,0,0,-1.59
2811,1217,127.26829,36.480811,-10.0,-3.0,0,0,-3.41
3805,1217,127.232672,36.518381,-10.0,-3.0,0,0,1.29
501,1217,127.269877,36.491979,-10.0,-3.0,0,0,3.4
3672,1217,127.328434,36.501578,-10.0,-3.0,0,0,-0.43
2881,1217,127.250358,36.48535,-10.0,-3.0,0,0,-0.09
3679,1217,127.267784,36.50953,-10.0,-3.0,0,0,-0.48
592,1217,127.328582,36.50074,-10.0,-3.0,0,0,-0.14
3756,1217,127.250668,36.486754,-10.0,-3.0,0,0,3.64
2937,1217,127.300929,36.481362,-10.0,-3.0,0,0,2.04
1467,1217,127.256191,36.490722,-10.0,-3.0,0,0,-0.06
1495,1217,127.258282,36.491393,-10.0,-3.0,0,0,6.62
1369,1217,127.247207,36.502186,-10.0,-3.0,0,0,-0.16
564,1217,127.295203,36.481535,-10.0,-3.0,0,0,-0.68
2776,1217,127.259691,36.511538,-10.0,-3.0,0,0,-0.97
1411,1217,127.26221,36.515906,-10.0,-3.0,0,0,1.97
1530,1217,127.255243,36.486866,-10.0,-3.0,0,0,5.25
1453,1217,127.294955,36.478563,-10.0,-3.0,0,0,0.64
1488,1217,127.30418,36.492171,-10.0,-3.0,0,0,4.26
634,1217,127.296539,36.487322,-10.0,-3.0,0,0,2.61
1509,1217,127.258432,36.508184,-10.0,-3.0,0,0,-3.51
1502,1217,127.265345,36.498407,-10.0,-3.0,0,0,-1.24
578,1217,127.322671,36.496736,-10.0,-3.0,0,0,1.54
1432,1217,127.267186,36.504732,-10.0,-3.0,0,0,-4.3
1397,1217,127.250458,36.512605,-10.0,-3.0,0,0,1.02
2797,1217,127.251984,36.490853,-10.0,-3.0,0,0,0.42
1481,1217,127.265018,36.487162,-10.0,-3.0,0,0,0.48
3784,1217,127.238061,36.502561,-10.0,-3.0,0,0,0.48
536,1217,127.26201,36.507734,-10.0,-3.0,0,0,3.67
2874,1217,127.28665,36.594851,-10.0,-3.0,0,0,0.79
3700,1217,127.30788,36.481427,-10.0,-3.0,0,0,-0.5
2825,1217,127.272031,36.501221,-10.0,-3.0,0,0,-1.46
3791,1217,127.234265,36.506451,-10.0,-3.0,0,0,-0.69
1425,1217,127.257618,36.508385,-10.0,-3.0,0,0,3.05
2916,1217,127.289234,36.608603,-10.0,-3.0,0,0,1.88
3763,1217,127.243401,36.493183,-10.0,-3.0,0,0,-2.43
2909,1217,127.233825,36.519781,-10.0,-3.0,0,0,1.75
3721,1217,127.303227,36.495907,-10.0,-3.0,0,0,-5.47
606,1217,127.261637,36.509061,-10.0,-3.0,0,0,1.7
2769,1217,127.259364,36.500987,-10.0,-3.0,0,0,17.85
494,1217,127.232504,36.522384,-10.0,-3.0,0,0,1.34
2944,1217,127.245721,36.517323,-10.0,-3.0,0,0,2.58
2839,1217,127.257046,36.495686,-10.0,-3.0,0,0,-1.82
2853,1217,127.280742,36.471162,-10.0,-3.0,0,0,2.37
3714,1217,127.307863,36.481517,-10.0,-3.0,0,0,-0.7
1362,1217,127.243793,36.501713,-10.0,-3.0,0,0,7.57
2832,1217,127.259421,36.484841,-10.0,-3.0,0,0,6.92
3777,1217,127.245067,36.498814,-10.0,-3.0,0,0,-0.74
2867,1217,127.251684,36.470509,-10.0,-3.0,0,0,8.7
1390,1217,127.248956,36.511523,-10.0,-3.0,0,0,0.11
3728,1217,127.276779,36.472197,-10.0,-3.0,0,0,-0.88
599,1217,127.287577,36.480599,-10.0,-3.0,0,0,11.06
515,1217,127.299658,36.487013,-10.0,-3.0,0,0,1.34
1404,1217,127.249809,36.519458,-10.0,-3.0,0,0,2.04
3693,1217,127.28909,36.480842,-10.0,-3.0,0,0,-3.17
2860,1217,127.259272,36.498197,-10.0,-3.0,0,0,-2.83
3308,1217,127.248791,36.496976,-10.0,-3.0,0,0,2.44
1446,1217,127.293302,36.482616,-10.0,-3.0,0,0,0.14
928,1217,127.261263,36.505084,-10.0,-3.0,0,0,-0.84
767,1217,127.241923,36.508983,-10.0,-3.0,0,0,-0.55
1194,1217,127.260384,36.497497,-10.0,-3.0,0,0,-6.26
3112,1217,127.277055,36.472382,-10.0,-3.0,0,0,0.29
3532,1217,127.248697,36.484697,-10.0,-3.0,0,0,1.68
1187,1217,127.321606,36.490739,-10.0,-3.0,0,0,2.99
3119,1217,127.288415,36.479836,-10.0,-3.0,0,0,-6.21
774,1217,127.249595,36.511492,-10.0,-3.0,0,0,0.71
3525,1217,127.304708,36.484171,-10.0,-3.0,0,0,-0.48
1180,1217,127.295035,36.481002,-10.0,-3.0,0,0,0.48
3126,1217,127.2549,36.479357,-10.0,-3.0,0,0,-0.35
781,1217,127.242543,36.514818,-10.0,-3.0,0,0,1.69
1173,1217,127.259026,36.495499,-10.0,-3.0,0,0,3.17
3133,1217,127.248515,36.482801,-10.0,-3.0,0,0,4.1
3518,1217,127.307685,36.49915,-10.0,-3.0,0,0,5.94
788,1217,127.253096,36.51964,-10.0,-3.0,0,0,1.54
3056,1217,127.243292,36.51207,-10.0,-3.0,0,0,1.09
3378,1217,127.253609,36.488251,-10.0,-3.0,0,0,0.66
2762,1217,127.255995,36.490854,-10.0,-3.0,0,0,-1.36
683,1217,127.247663,36.48678,-10.0,-3.0,0,0,8.21
2972,1217,127.303015,36.490436,-10.0,-3.0,0,0,2.52
3644,1217,127.241216,36.51164,-10.0,-3.0,0,0,3.08
1327,1217,127.2367,36.506601,-10.0,-3.0,0,0,0.41
2979,1217,127.258506,36.506927,-10.0,-3.0,0,0,6.88
662,1217,127.254921,36.474023,-10.0,-3.0,0,0,4.99
3637,1217,127.297101,36.586551,-10.0,-3.0,0,0,1.52
1320,1217,127.249656,36.498909,-10.0,-3.0,0,0,1.02
2986,1217,127.288635,36.476536,-10.0,-3.0,0,0,3.61
669,1217,127.259645,36.482133,-10.0,-3.0,0,0,13.46
1313,1217,127.252129,36.495453,-10.0,-3.0,0,0,-0.55
2993,1217,127.249447,36.504891,-10.0,-3.0,0,0,0.42
3630,1217,127.263648,36.488571,-10.0,-3.0,0,0,3.13
676,1217,127.251999,36.4842,-10.0,-3.0,0,0,0.92
1306,1217,127.248148,36.493878,-10.0,-3.0,0,0,0.97
3000,1217,127.267838,36.529558,-10.0,-3.0,0,0,2.79
3581,1217,127.298027,36.602414,-10.0,-3.0,0,0,1.73
3140,1217,127.250476,36.486842,-10.0,-3.0,0,0,3.5
3511,1217,127.315948,36.500299,-10.0,-3.0,0,0,0.41
795,1217,127.261888,36.516176,-10.0,-3.0,0,0,3.04
746,1217,127.2394,36.510443,-10.0,-3.0,0,0,-0.72
3553,1217,127.241516,36.505046,-10.0,-3.0,0,0,0.31
1215,1217,127.2884,36.480947,-10.0,-3.0,0,0,4.67
3091,1217,127.294893,36.485029,-10.0,-3.0,0,0,0.34
753,1217,127.246085,36.50206,-10.0,-3.0,0,0,-1.16
1208,1217,127.32453,36.491178,-10.0,-3.0,0,0,-1.23
3098,1217,127.307691,36.480931,-10.0,-3.0,0,0,-1.66
3546,1217,127.249603,36.50488,-10.0,-3.0,0,0,-0.05
3560,1217,127.243027,36.510859,-10.0,-3.0,0,0,1.6
1250,1217,127.301179,36.486802,-10.0,-3.0,0,0,0.56
3826,1217,127.246239,36.499491,-10.0,-3.0,0,0,0.85
487,1217,127.318591,36.494163,-10.0,-3.0,0,0,5.13
2405,1217,127.264983,36.505644,-10.0,-3.0,0,0,0.09
4099,1217,127.249509,36.491229,-10.0,-3.0,0,0,0.28
207,1217,127.264431,36.498105,-10.0,-3.0,0,0,0.6
3084,1217,127.297308,36.479951,-10.0,-3.0,0,0,2.9
1222,1217,127.249473,36.519095,-10.0,-3.0,0,0,2.45
3077,1217,127.288405,36.480258,-10.0,-3.0,0,0,-8.44
1152,1217,127.28137,36.49906,-10.0,-3.0,0,0,6.2
1159,1217,127.271252,36.503824,-10.0,-3.0,0,0,6.17
3147,1217,127.257124,36.487564,-10.0,-3.0,0,0,1.56
3539,1217,127.247664,36.486589,-10.0,-3.0,0,0,0.71
3105,1217,127.301434,36.493997,-10.0,-3.0,0,0,-4.58
1201,1217,127.29294,36.480135,-10.0,-3.0,0,0,0.23
