,날짜,use_end_lng,use_end_lat,최저기온(°C),최고기온(°C),강수유무,주간/주말,대여자수
3448,1217,127.2592,36.485165,-10.0,-3.0,0,0,2.38
1082,1217,127.299956,36.485073,-10.0,-3.0,0,0,2.14
3224,1217,127.252735,36.501528,-10.0,-3.0,0,0,3.72
858,1217,127.297462,36.482212,-10.0,-3.0,0,0,1.8
2790,1217,127.259844,36.500817,-10.0,-3.0,0,0,4.51
3441,1217,127.272229,36.501324,-10.0,-3.0,0,0,-1.2
1089,1217,127.27699,36.47095,-10.0,-3.0,0,0,2.85
1523,1217,127.257635,36.486579,-10.0,-3.0,0,0,4.12
865,1217,127.265278,36.486225,-10.0,-3.0,0,0,0.03
823,1217,127.269458,36.497987,-10.0,-3.0,0,0,3.16
872,1217,127.304452,36.492532,-10.0,-3.0,0,0,-0.49
1061,1217,127.265907,36.506698,-10.0,-3.0,0,0,8.71
3245,1217,127.245395,36.516106,-10.0,-3.0,0,0,2.35
3462,1217,127.266949,36.494919,-10.0,-3.0,0,0,15.02
2783,1217,127.239875,36.499373,-10.0,-3.0,0,0,-0.83
3427,1217,127.241438,36.504368,-10.0,-3.0,0,0,-0.04
837,1217,127.29061,36.477142,-10.0,-3.0,0,0,1.32
3497,1217,127.245599,36.489613,-10.0,-3.0,0,0,-0.7
1145,1217,127.244675,36.487448,-10.0,-3.0,0,0,0.18
3161,1217,127.244546,36.499254,-10.0,-3.0,0,0,-1.8
809,1217,127.261882,36.510627,-10.0,-3.0,0,0,2.26
1138,1217,127.301324,36.484498,-10.0,-3.0,0,0,2.45
3168,1217,127.239876,36.50235,-10.0,-3.0,0,0,2.12
3203,1217,127.240092,36.508769,-10.0,-3.0,0,0,1.18
998,1217,127.249799,36.504512,-10.0,-3.0,0,0,2.24
3434,1217,127.250539,36.511454,-10.0,-3.0,0,0,2.16
3238,1217,127.252444,36.5114,-10.0,-3.0,0,0,0.69
1068,1217,127.292663,36.480504,-10.0,-3.0,0,0,0.16
3490,1217,127.289963,36.602844,-10.0,-3.0,0,0,3.24
1124,1217,127.299561,36.503421,-10.0,-3.0,0,0,1.43
3182,1217,127.229409,36.514352,-10.0,-3.0,0,0,1.08
3476,1217,127.249233,36.505187,-10.0,-3.0,0,0,4.61
1117,1217,127.274595,36.494794,-10.0,-3.0,0,0,6.3
3189,1217,127.231787,36.517593,-10.0,-3.0,0,0,1.02
830,1217,127.294162,36.483599,-10.0,-3.0,0,0,-2.04
3469,1217,127.283881,36.472979,-10.0,-3.0,0,0,0.99
3483,1217,127.247528,36.490402,-10.0,-3.0,0,0,0.21
1110,1217,127.259276,36.512653,-10.0,-3.0,0,0,4.48
1103,1217,127.262997,36.493776,-10.0,-3.0,0,0,-1.34
879,1217,127.256961,36.490977,-10.0,-3.0,0,0,21.23
1054,1217,127.263266,36.494596,-10.0,-3.0,0,0,0.85
3252,1217,127.256521,36.516357,-10.0,-3.0,0,0,1.07
3175,1217,127.239389,36.507022,-10.0,-3.0,0,0,2.1
1131,1217,127.300345,36.485543,-10.0,-3.0,0,0,3.53
816,1217,127.271983,36.502563,-10.0,-3.0,0,0,2.07
3196,1217,127.237564,36.517281,-10.0,-3.0,0,0,1.93
1446,1217,127.293302,36.482616,-10.0,-3.0,0,0,0.04
1166,1217,127.262159,36.487447,-10.0,-3.0,0,0,5.86
767,1217,127.241923,36.508983,-10.0,-3.0,0,0,0.85
935,1217,127.248985,36.486916,-10.0,-3.0,0,0,0.5
984,1217,127.257419,36.507592,-10.0,-3.0,0,0,-2.17
3322,1217,127.26861,36.482087,-10.0,-3.0,0,0,-0.04
3364,1217,127.262678,36.480336,-10.0,-3.0,0,0,-0.06
3399,1217,127.260075,36.511757,-10.0,-3.0,0,0,2.45
977,1217,127.250465,36.512819,-10.0,-3.0,0,0,0.78
942,1217,127.261713,36.504864,-10.0,-3.0,0,0,3.89
3357,1217,127.267301,36.522272,-10.0,-3.0,0,0,0.56
970,1217,127.262638,36.491111,-10.0,-3.0,0,0,6.49
3336,1217,127.262,36.483099,-10.0,-3.0,0,0,1.89
949,1217,127.251881,36.494407,-10.0,-3.0,0,0,-1.31
963,1217,127.262017,36.481211,-10.0,-3.0,0,0,-1.15
3343,1217,127.262751,36.496759,-10.0,-3.0,0,0,4.16
3329,1217,127.302012,36.487034,-10.0,-3.0,0,0,-0.24
907,1217,127.255669,36.485127,-10.0,-3.0,0,0,-2.1
3371,1217,127.25497,36.484967,-10.0,-3.0,0,0,-2.29
991,1217,127.257111,36.487465,-10.0,-3.0,0,0,0.95
3315,1217,127.295283,36.478607,-10.0,-3.0,0,0,0.62
3350,1217,127.265997,36.501462,-10.0,-3.0,0,0,0.83
3259,1217,127.258799,36.514439,-10.0,-3.0,0,0,0.29
886,1217,127.289957,36.480167,-10.0,-3.0,0,0,-2.79
3413,1217,127.252334,36.490511,-10.0,-3.0,0,0,0.53
1040,1217,127.317873,36.494792,-10.0,-3.0,0,0,-1.7
3266,1217,127.255733,36.512183,-10.0,-3.0,0,0,0.46
893,1217,127.255838,36.497316,-10.0,-3.0,0,0,-0.19
1033,1217,127.290559,36.621048,-10.0,-3.0,0,0,1.66
3273,1217,127.267945,36.508601,-10.0,-3.0,0,0,-0.65
802,1217,127.259334,36.51421,-10.0,-3.0,0,0,1.18
3406,1217,127.256616,36.494054,-10.0,-3.0,0,0,4.85
1026,1217,127.309493,36.498208,-10.0,-3.0,0,0,-0.74
3280,1217,127.260127,36.501459,-10.0,-3.0,0,0,1.6
1005,1217,127.248629,36.511553,-10.0,-3.0,0,0,1.3
3301,1217,127.301747,36.485021,-10.0,-3.0,0,0,0.15
921,1217,127.252734,36.487647,-10.0,-3.0,0,0,-0.27
3651,1217,127.305279,36.492846,-10.0,-3.0,0,0,-0.22
3287,1217,127.246134,36.491607,-10.0,-3.0,0,0,1.86
1271,1217,127.272908,36.474216,-10.0,-3.0,0,0,-0.48
3035,1217,127.322089,36.488489,-10.0,-3.0,0,0,2.69
914,1217,127.256948,36.487992,-10.0,-3.0,0,0,2.13
900,1217,127.27429,36.505758,-10.0,-3.0,0,0,-0.74
2958,1217,127.285486,36.476889,-10.0,-3.0,0,0,4.78
3154,1217,127.252106,36.492861,-10.0,-3.0,0,0,2.69
3504,1217,127.293226,36.609976,-10.0,-3.0,0,0,2.06
3392,1217,127.252138,36.484322,-10.0,-3.0,0,0,2.73
1292,1217,127.251332,36.485046,-10.0,-3.0,0,0,0.07
3014,1217,127.262421,36.49216,-10.0,-3.0,0,0,0.19
690,1217,127.24858,36.494859,-10.0,-3.0,0,0,3.56
3609,1217,127.255975,36.510809,-10.0,-3.0,0,0,1.36
1285,1217,127.260369,36.479792,-10.0,-3.0,0,0,3.12
3021,1217,127.289834,36.497709,-10.0,-3.0,0,0,0.06
697,1217,127.25591,36.491253,-10.0,-3.0,0,0,6.49
3616,1217,127.263987,36.528441,-10.0,-3.0,0,0,1.3
2930,1217,127.267736,36.500118,-10.0,-3.0,0,0,0.97
3294,1217,127.273169,36.47094,-10.0,-3.0,0,0,0.28
1012,1217,127.276504,36.474518,-10.0,-3.0,0,0,4.27
3028,1217,127.273774,36.469257,-10.0,-3.0,0,0,2.87
1278,1217,127.251964,36.475565,-10.0,-3.0,0,0,2.58
3595,1217,127.324436,36.500307,-10.0,-3.0,0,0,5.32
711,1217,127.233817,36.505251,-10.0,-3.0,0,0,0.26
1264,1217,127.276688,36.472668,-10.0,-3.0,0,0,1.14
1019,1217,127.310543,36.497302,-10.0,-3.0,0,0,2.0
3588,1217,127.258746,36.515305,-10.0,-3.0,0,0,1.85
1257,1217,127.298701,36.490841,-10.0,-3.0,0,0,-3.55
3049,1217,127.3205,36.485792,-10.0,-3.0,0,0,2.38
1047,1217,127.304615,36.496675,-10.0,-3.0,0,0,0.14
3007,1217,127.261355,36.491474,-10.0,-3.0,0,0,5.98
1299,1217,127.250338,36.488113,-10.0,-3.0,0,0,1.28
3623,1217,127.261028,36.490011,-10.0,-3.0,0,0,6.0
648,1217,127.280865,36.474907,-10.0,-3.0,0,0,2.71
1341,1217,127.23313,36.515171,-10.0,-3.0,0,0,0.61
704,1217,127.248864,36.498653,-10.0,-3.0,0,0,1.07
3602,1217,127.254918,36.479067,-10.0,-3.0,0,0,-1.8
3042,1217,127.263136,36.524612,-10.0,-3.0,0,0,0.45
718,1217,127.230843,36.507874,-10.0,-3.0,0,0,0.29
3420,1217,127.259548,36.484589,-10.0,-3.0,0,0,-1.6
3385,1217,127.259677,36.501739,-10.0,-3.0,0,0,4.07
2965,1217,127.297929,36.601053,-10.0,-3.0,0,0,2.58
1327,1217,127.2367,36.506601,-10.0,-3.0,0,0,0.47
2979,1217,127.258506,36.506927,-10.0,-3.0,0,0,6.02
662,1217,127.254921,36.474023,-10.0,-3.0,0,0,3.55
3637,1217,127.297101,36.586551,-10.0,-3.0,0,0,1.88
1320,1217,127.249656,36.498909,-10.0,-3.0,0,0,1.07
2986,1217,127.288635,36.476536,-10.0,-3.0,0,0,1.92
669,1217,127.259645,36.482133,-10.0,-3.0,0,0,10.38
1313,1217,127.252129,36.495453,-10.0,-3.0,0,0,0.3
2993,1217,127.249447,36.504891,-10.0,-3.0,0,0,1.77
3630,1217,127.263648,36.488571,-10.0,-3.0,0,0,4.44
676,1217,127.251999,36.4842,-10.0,-3.0,0,0,3.62
1306,1217,127.248148,36.493878,-10.0,-3.0,0,0,0.86
3000,1217,127.267838,36.529558,-10.0,-3.0,0,0,1.31
3581,1217,127.298027,36.602414,-10.0,-3.0,0,0,1.34
3140,1217,127.250476,36.486842,-10.0,-3.0,0,0,4.26
3644,1217,127.241216,36.51164,-10.0,-3.0,0,0,5.23
2972,1217,127.303015,36.490436,-10.0,-3.0,0,0,3.02
683,1217,127.247663,36.48678,-10.0,-3.0,0,0,3.76
2762,1217,127.255995,36.490854,-10.0,-3.0,0,0,1.63
1194,1217,127.260384,36.497497,-10.0,-3.0,0,0,-0.34
3112,1217,127.277055,36.472382,-10.0,-3.0,0,0,1.36
3532,1217,127.248697,36.484697,-10.0,-3.0,0,0,2.39
1187,1217,127.321606,36.490739,-10.0,-3.0,0,0,2.2
3119,1217,127.288415,36.479836,-10.0,-3.0,0,0,-0.95
774,1217,127.249595,36.511492,-10.0,-3.0,0,0,0.88
3525,1217,127.304708,36.484171,-10.0,-3.0,0,0,0.33
3511,1217,127.315948,36.500299,-10.0,-3.0,0,0,0.74
1180,1217,127.295035,36.481002,-10.0,-3.0,0,0,0.5
781,1217,127.242543,36.514818,-10.0,-3.0,0,0,1.28
1173,1217,127.259026,36.495499,-10.0,-3.0,0,0,5.74
3133,1217,127.248515,36.482801,-10.0,-3.0,0,0,1.6
3518,1217,127.307685,36.49915,-10.0,-3.0,0,0,2.39
788,1217,127.253096,36.51964,-10.0,-3.0,0,0,1.36
3056,1217,127.243292,36.51207,-10.0,-3.0,0,0,1.78
3378,1217,127.253609,36.488251,-10.0,-3.0,0,0,1.51
3126,1217,127.2549,36.479357,-10.0,-3.0,0,0,0.78
928,1217,127.261263,36.505084,-10.0,-3.0,0,0,0.73
795,1217,127.261888,36.516176,-10.0,-3.0,0,0,2.03
3553,1217,127.241516,36.505046,-10.0,-3.0,0,0,0.86
3105,1217,127.301434,36.493997,-10.0,-3.0,0,0,-1.55
1201,1217,127.29294,36.480135,-10.0,-3.0,0,0,-0.44
760,1217,127.249841,36.504353,-10.0,-3.0,0,0,0.05
725,1217,127.233017,36.513226,-10.0,-3.0,0,0,0.66
1334,1217,127.22993,36.510399,-10.0,-3.0,0,0,0.5
1243,1217,127.297934,36.48315,-10.0,-3.0,0,0,1.7
3574,1217,127.26769,36.525145,-10.0,-3.0,0,0,0.31
732,1217,127.234859,36.516338,-10.0,-3.0,0,0,0.94
1236,1217,127.291883,36.482037,-10.0,-3.0,0,0,0.6
3070,1217,127.317184,36.483881,-10.0,-3.0,0,0,0.5
3567,1217,127.277899,36.469965,-10.0,-3.0,0,0,1.05
739,1217,127.241019,36.517241,-10.0,-3.0,0,0,1.0
1229,1217,127.323787,36.489735,-10.0,-3.0,0,0,-3.29
3063,1217,127.263397,36.483728,-10.0,-3.0,0,0,11.7
655,1217,127.274318,36.475098,-10.0,-3.0,0,0,-0.19
3539,1217,127.247664,36.486589,-10.0,-3.0,0,0,-0.34
3147,1217,127.257124,36.487564,-10.0,-3.0,0,0,2.82
1159,1217,127.271252,36.503824,-10.0,-3.0,0,0,6.99
1152,1217,127.28137,36.49906,-10.0,-3.0,0,0,3.84
1215,1217,127.2884,36.480947,-10.0,-3.0,0,0,3.42
3091,1217,127.294893,36.485029,-10.0,-3.0,0,0,-1.97
753,1217,127.246085,36.50206,-10.0,-3.0,0,0,-1.07
1208,1217,127.32453,36.491178,-10.0,-3.0,0,0,1.74
3098,1217,127.307691,36.480931,-10.0,-3.0,0,0,0.23
3546,1217,127.249603,36.50488,-10.0,-3.0,0,0,-0.05
3560,1217,127.243027,36.510859,-10.0,-3.0,0,0,2.43
746,1217,127.2394,36.510443,-10.0,-3.0,0,0,0.39
1250,1217,127.301179,36.486802,-10.0,-3.0,0,0,0.92
487,1217,127.318591,36.494163,-10.0,-3.0,0,0,3.4
2405,1217,127.264983,36.505644,-10.0,-3.0,0,0,2.3
4099,1217,127.249509,36.491229,-10.0,-3.0,0,0,0.58
207,1217,127.264431,36.498105,-10.0,-3.0,0,0,1.3
3084,1217,127.297308,36.479951,-10.0,-3.0,0,0,2.4
1222,1217,127.249473,36.519095,-10.0,-3.0,0,0,1.85
3077,1217,127.288405,36.480258,-10.0,-3.0,0,0,-1.98
3826,1217,127.246239,36.499491,-10.0,-3.0,0,0,1.01
1894,1217,127.252185,36.478211,-10.0,-3.0,0,0,0.3
2412,1217,127.320032,36.48552,-10.0,-3.0,0,0,2.55
4092,1217,127.269667,36.492533,-10.0,-3.0,0,0,2.48
4085,1217,127.258866,36.485572,-10.0,-3.0,0,0,-1.51
1880,1217,127.276106,36.472293,-10.0,-3.0,0,0,2.17
2426,1217,127.248088,36.52161,-10.0,-3.0,0,0,0.34
221,1217,127.289331,36.476651,-10.0,-3.0,0,0,2.87
1873,1217,127.307027,36.482323,-10.0,-3.0,0,0,0.99
4113,1217,127.234777,36.504293,-10.0,-3.0,0,0,0.88
2433,1217,127.305612,36.495824,-10.0,-3.0,0,0,1.44
228,1217,127.2417,36.496172,-10.0,-3.0,0,0,0.3
1866,1217,127.301857,36.486763,-10.0,-3.0,0,0,0.1
2440,1217,127.322704,36.49318,-10.0,-3.0,0,0,1.4
4071,1217,127.25661,36.496023,-10.0,-3.0,0,0,-0.77
235,1217,127.255052,36.49264,-10.0,-3.0,0,0,6.28
1901,1217,127.262571,36.479048,-10.0,-3.0,0,0,0.24
200,1217,127.270002,36.504864,-10.0,-3.0,0,0,4.8
4078,1217,127.250585,36.484933,-10.0,-3.0,0,0,-0.44
214,1217,127.244934,36.494836,-10.0,-3.0,0,0,-0.97
249,1217,127.266194,36.485519,-10.0,-3.0,0,0,0.17
1992,1217,127.251003,36.501881,-10.0,-3.0,0,0,1.47
2398,1217,127.261558,36.491676,-10.0,-3.0,0,0,1.97
2363,1217,127.26509,36.524998,-10.0,-3.0,0,0,2.52
4134,1217,127.328621,36.499711,-10.0,-3.0,0,0,0.49
172,1217,127.251742,36.516766,-10.0,-3.0,0,0,1.64
1936,1217,127.251723,36.498332,-10.0,-3.0,0,0,1.51
2370,1217,127.29052,36.477336,-10.0,-3.0,0,0,6.33
4127,1217,127.313487,36.498583,-10.0,-3.0,0,0,1.47
1859,1217,127.298764,36.483792,-10.0,-3.0,0,0,-1.22
179,1217,127.258136,36.515974,-10.0,-3.0,0,0,3.86
2377,1217,127.256811,36.49901,-10.0,-3.0,0,0,2.3
4120,1217,127.309124,36.497413,-10.0,-3.0,0,0,1.19
1922,1217,127.249472,36.490763,-10.0,-3.0,0,0,-0.92
2384,1217,127.268727,36.528448,-10.0,-3.0,0,0,0.91
186,1217,127.259256,36.514773,-10.0,-3.0,0,0,3.96
2356,1217,127.302367,36.489461,-10.0,-3.0,0,0,0.6
1950,1217,127.229697,36.513094,-10.0,-3.0,0,0,0.84
4106,1217,127.294963,36.602172,-10.0,-3.0,0,0,3.24
1915,1217,127.250133,36.489253,-10.0,-3.0,0,0,3.64
193,1217,127.264788,36.511118,-10.0,-3.0,0,0,3.76
2531,1217,127.256033,36.485805,-10.0,-3.0,0,0,-0.57
4141,1217,127.259114,36.517504,-10.0,-3.0,0,0,0.9
2447,1217,127.283304,36.486074,-10.0,-3.0,0,0,4.19
1852,1217,127.294376,36.483899,-10.0,-3.0,0,0,-0.85
2503,1217,127.274299,36.469017,-10.0,-3.0,0,0,2.21
4022,1217,127.256564,36.493558,-10.0,-3.0,0,0,0.8
2391,1217,127.264281,36.487586,-10.0,-3.0,0,0,1.22
284,1217,127.273492,36.505807,-10.0,-3.0,0,0,-0.74
2510,1217,127.25031,36.477601,-10.0,-3.0,0,0,5.3
4015,1217,127.261902,36.505376,-10.0,-3.0,0,0,-0.59
291,1217,127.26186,36.481461,-10.0,-3.0,0,0,-1.09
1789,1217,127.26128,36.494068,-10.0,-3.0,0,0,3.58
2517,1217,127.262328,36.479133,-10.0,-3.0,0,0,1.62
4008,1217,127.258871,36.514066,-10.0,-3.0,0,0,3.1
1782,1217,127.24453,36.519017,-10.0,-3.0,0,0,0.73
1796,1217,127.325863,36.501811,-10.0,-3.0,0,0,1.83
1929,1217,127.240739,36.499051,-10.0,-3.0,0,0,0.43
1908,1217,127.250956,36.485164,-10.0,-3.0,0,0,-0.44
2524,1217,127.250624,36.48579,-10.0,-3.0,0,0,3.63
298,1217,127.256726,36.484572,-10.0,-3.0,0,0,2.3
305,1217,127.256149,36.49357,-10.0,-3.0,0,0,6.19
1768,1217,127.271626,36.527208,-10.0,-3.0,0,0,0.62
2538,1217,127.25243,36.490872,-10.0,-3.0,0,0,1.92
3994,1217,127.253168,36.488107,-10.0,-3.0,0,0,1.14
312,1217,127.260933,36.504349,-10.0,-3.0,0,0,0.63
1803,1217,127.321039,36.493527,-10.0,-3.0,0,0,0.05
277,1217,127.267443,36.504548,-10.0,-3.0,0,0,1.05
1943,1217,127.237259,36.506298,-10.0,-3.0,0,0,0.26
2496,1217,127.275669,36.471963,-10.0,-3.0,0,0,0.01
2454,1217,127.266879,36.503281,-10.0,-3.0,0,0,1.42
242,1217,127.253187,36.475209,-10.0,-3.0,0,0,2.93
1544,1217,127.261377,36.50535,-10.0,-3.0,0,0,-1.21
4057,1217,127.272159,36.501506,-10.0,-3.0,0,0,-1.19
1845,1217,127.289038,36.47895,-10.0,-3.0,0,0,-0.92
1775,1217,127.262608,36.491181,-10.0,-3.0,0,0,2.2
4001,1217,127.260769,36.503985,-10.0,-3.0,0,0,-1.04
1810,1217,127.287767,36.513758,-10.0,-3.0,0,0,0.05
2314,1217,127.26726,36.500524,-10.0,-3.0,0,0,1.22
165,1217,127.245669,36.514281,-10.0,-3.0,0,0,0.96
2419,1217,127.322201,36.493163,-10.0,-3.0,0,0,2.34
4064,1217,127.257664,36.486458,-10.0,-3.0,0,0,5.14
256,1217,127.30001,36.491935,-10.0,-3.0,0,0,-0.4
2475,1217,127.2953,36.484876,-10.0,-3.0,0,0,0.99
4043,1217,127.266287,36.484868,-10.0,-3.0,0,0,-1.51
263,1217,127.258088,36.489306,-10.0,-3.0,0,0,13.25
1957,1217,127.237042,36.502942,-10.0,-3.0,0,0,0.67
1824,1217,127.324919,36.492476,-10.0,-3.0,0,0,1.42
4036,1217,127.26063,36.483176,-10.0,-3.0,0,0,-0.7
1817,1217,127.303269,36.49542,-10.0,-3.0,0,0,-2.82
2489,1217,127.307528,36.482526,-10.0,-3.0,0,0,0.07
270,1217,127.265634,36.496111,-10.0,-3.0,0,0,-0.72
4029,1217,127.25736,36.488186,-10.0,-3.0,0,0,-1.9
1831,1217,127.28333,36.486524,-10.0,-3.0,0,0,-2.87
158,1217,127.247855,36.511842,-10.0,-3.0,0,0,5.69
2482,1217,127.307428,36.481462,-10.0,-3.0,0,0,0.97
4050,1217,127.253183,36.511586,-10.0,-3.0,0,0,0.29
2237,1217,127.231915,36.49982,-10.0,-3.0,0,0,2.89
2069,1217,127.295566,36.479504,-10.0,-3.0,0,0,1.33
2468,1217,127.295439,36.478263,-10.0,-3.0,0,0,0.52
2209,1217,127.250704,36.51497,-10.0,-3.0,0,0,1.34
46,1217,127.255363,36.475171,-10.0,-3.0,0,0,3.21
4253,1217,127.306277,36.495141,-10.0,-3.0,0,0,-2.65
2090,1217,127.297137,36.482649,-10.0,-3.0,0,0,3.46
2216,1217,127.268355,36.468184,-10.0,-3.0,0,0,1.06
53,1217,127.251569,36.480223,-10.0,-3.0,0,0,0.26
60,1217,127.253073,36.484625,-10.0,-3.0,0,0,1.44
2223,1217,127.256886,36.495246,-10.0,-3.0,0,0,0.12
4246,1217,127.261328,36.488689,-10.0,-3.0,0,0,10.84
2076,1217,127.243222,36.496011,-10.0,-3.0,0,0,2.76
2230,1217,127.25016,36.502959,-10.0,-3.0,0,0,2.33
4239,1217,127.2666,36.489121,-10.0,-3.0,0,0,10.6
67,1217,127.251418,36.487309,-10.0,-3.0,0,0,2.37
2083,1217,127.248722,36.495532,-10.0,-3.0,0,0,5.49
4260,1217,127.23453,36.519433,-10.0,-3.0,0,0,2.07
2349,1217,127.259281,36.514435,-10.0,-3.0,0,0,1.32
74,1217,127.245049,36.494615,-10.0,-3.0,0,0,-1.44
2062,1217,127.28775,36.479902,-10.0,-3.0,0,0,-2.01
25,1217,127.308087,36.481066,-10.0,-3.0,0,0,0.31
2104,1217,127.304154,36.491211,-10.0,-3.0,0,0,-1.09
39,1217,127.276105,36.471763,-10.0,-3.0,0,0,1.9
4267,1217,127.310773,36.494962,-10.0,-3.0,0,0,-3.53
4302,1217,127.25492,36.499012,-10.0,-3.0,0,0,3.85
4,1217,127.281104,36.477518,-10.0,-3.0,0,0,0.72
2146,1217,127.255413,36.489045,-10.0,-3.0,0,0,6.63
2160,1217,127.261554,36.507543,-10.0,-3.0,0,0,2.34
4295,1217,127.267659,36.527004,-10.0,-3.0,0,0,0.97
11,1217,127.297858,36.482487,-10.0,-3.0,0,0,-0.23
2139,1217,127.255562,36.484743,-10.0,-3.0,0,0,0.72
2167,1217,127.242918,36.494065,-10.0,-3.0,0,0,0.75
4288,1217,127.325279,36.496456,-10.0,-3.0,0,0,-0.45
2132,1217,127.250021,36.482426,-10.0,-3.0,0,0,3.14
4281,1217,127.321965,36.497709,-10.0,-3.0,0,0,0.7
1838,1217,127.249781,36.491616,-10.0,-3.0,0,0,1.53
2202,1217,127.263408,36.495654,-10.0,-3.0,0,0,-0.7
2244,1217,127.300812,36.483993,-10.0,-3.0,0,0,-0.07
2174,1217,127.261286,36.503896,-10.0,-3.0,0,0,10.83
2125,1217,127.255454,36.513898,-10.0,-3.0,0,0,0.37
2118,1217,127.264713,36.499512,-10.0,-3.0,0,0,1.61
2188,1217,127.258087,36.486723,-10.0,-3.0,0,0,1.41
4274,1217,127.249105,36.502287,-10.0,-3.0,0,0,3.35
32,1217,127.280487,36.475127,-10.0,-3.0,0,0,0.84
2111,1217,127.259943,36.497628,-10.0,-3.0,0,0,3.94
2195,1217,127.262975,36.479914,-10.0,-3.0,0,0,-0.65
18,1217,127.235896,36.499667,-10.0,-3.0,0,0,1.38
2461,1217,127.29411,36.484045,-10.0,-3.0,0,0,3.34
4225,1217,127.261899,36.508227,-10.0,-3.0,0,0,1.77
2251,1217,127.291207,36.479361,-10.0,-3.0,0,0,1.94
123,1217,127.241418,36.517565,-10.0,-3.0,0,0,2.01
1999,1217,127.249758,36.510313,-10.0,-3.0,0,0,0.83
2307,1217,127.247783,36.488171,-10.0,-3.0,0,0,0.98
4176,1217,127.241161,36.519924,-10.0,-3.0,0,0,1.46
2181,1217,127.256943,36.491374,-10.0,-3.0,0,0,9.59
4232,1217,127.264454,36.52787,-10.0,-3.0,0,0,2.14
2055,1217,127.270092,36.489489,-10.0,-3.0,0,0,-9.04
2608,1217,127.252239,36.501901,-10.0,-3.0,0,0,0.72
2097,1217,127.262704,36.495181,-10.0,-3.0,0,0,6.15
3854,1217,127.24582,36.51333,-10.0,-3.0,0,0,1.02
4183,1217,127.259974,36.515383,-10.0,-3.0,0,0,0.29
137,1217,127.247137,36.499098,-10.0,-3.0,0,0,-1.16
2328,1217,127.245502,36.517797,-10.0,-3.0,0,0,1.36
4162,1217,127.264161,36.516144,-10.0,-3.0,0,0,3.38
144,1217,127.24989,36.504114,-10.0,-3.0,0,0,0.07
2286,1217,127.245724,36.465209,-10.0,-3.0,0,0,3.43
1971,1217,127.239129,36.51541,-10.0,-3.0,0,0,1.39
4155,1217,127.249288,36.483121,-10.0,-3.0,0,0,0.94
151,1217,127.250973,36.504884,-10.0,-3.0,0,0,0.18
1964,1217,127.237027,36.520219,-10.0,-3.0,0,0,1.6
2342,1217,127.317611,36.496058,-10.0,-3.0,0,0,1.28
4148,1217,127.260959,36.509331,-10.0,-3.0,0,0,3.94
1978,1217,127.241406,36.503886,-10.0,-3.0,0,0,0.83
1761,1217,127.256688,36.499785,-10.0,-3.0,0,0,4.94
2335,1217,127.266804,36.484644,-10.0,-3.0,0,0,-3.07
2321,1217,127.28319,36.477265,-10.0,-3.0,0,0,2.37
4169,1217,127.258063,36.503066,-10.0,-3.0,0,0,-0.13
1985,1217,127.248263,36.50198,-10.0,-3.0,0,0,4.53
116,1217,127.232677,36.518663,-10.0,-3.0,0,0,1.3
88,1217,127.248717,36.498982,-10.0,-3.0,0,0,-3.14
2041,1217,127.26414,36.510086,-10.0,-3.0,0,0,1.04
2265,1217,127.229371,36.512102,-10.0,-3.0,0,0,1.19
4211,1217,127.322189,36.498194,-10.0,-3.0,0,0,0.75
95,1217,127.237998,36.504463,-10.0,-3.0,0,0,0.39
2034,1217,127.264529,36.513549,-10.0,-3.0,0,0,1.83
2006,1217,127.24898,36.511775,-10.0,-3.0,0,0,1.13
2272,1217,127.260966,36.497021,-10.0,-3.0,0,0,0.95
2027,1217,127.262992,36.515996,-10.0,-3.0,0,0,1.99
2279,1217,127.255734,36.478032,-10.0,-3.0,0,0,0.45
102,1217,127.231786,36.507032,-10.0,-3.0,0,0,-0.18
4197,1217,127.290782,36.594882,-10.0,-3.0,0,0,1.69
2020,1217,127.256407,36.518883,-10.0,-3.0,0,0,0.83
2048,1217,127.26201,36.504531,-10.0,-3.0,0,0,-0.78
81,1217,127.249278,36.494827,-10.0,-3.0,0,0,2.25
2300,1217,127.262043,36.507427,-10.0,-3.0,0,0,2.44
109,1217,127.233675,36.510748,-10.0,-3.0,0,0,0.4
2293,1217,127.233067,36.520986,-10.0,-3.0,0,0,1.15
2594,1217,127.243896,36.505023,-10.0,-3.0,0,0,0.77
2545,1217,127.243434,36.499395,-10.0,-3.0,0,0,0.53
956,1217,127.257568,36.487754,-10.0,-3.0,0,0,3.11
2671,1217,127.244876,36.489645,-10.0,-3.0,0,0,0.02
1663,1217,127.285131,36.475025,-10.0,-3.0,0,0,-0.03
361,1217,127.269628,36.496308,-10.0,-3.0,0,0,-4.68
2013,1217,127.250768,36.514231,-10.0,-3.0,0,0,0.62
2601,1217,127.24873,36.502239,-10.0,-3.0,0,0,7.45
2643,1217,127.25874,36.514673,-10.0,-3.0,0,0,2.49
1614,1217,127.249936,36.503709,-10.0,-3.0,0,0,1.62
3910,1217,127.285866,36.475092,-10.0,-3.0,0,0,2.7
1705,1217,127.282393,36.474437,-10.0,-3.0,0,0,3.38
3945,1217,127.302129,36.487293,-10.0,-3.0,0,0,-0.54
3847,1217,127.247866,36.511608,-10.0,-3.0,0,0,1.87
459,1217,127.260262,36.508541,-10.0,-3.0,0,0,1.99
